PARAM_START
FORMAT:  PARTICLE_DEFINE
TYPE:    1
VERSION: 000
DATE:    110419
COMMENT:
 RHIC CONFIGURATION
 Started from 170617_conversion_factors_rhicf.tab and then the following modifications were done:
 - The gains of the last four GSO layers of both towers are updated according to calibration using SPS 350 GeV Proton beam (instead of 150 GeV SPS Muon beam) as shown in the 20180426 analysis meeting by Eugenio
 - The gains of the last two x-y GSO bars layers of the hodoscope of both towers are updated according to calibration using SPS 350 GeV Proton beam as shown in the 20190411 analysis meeting by Eugenio
PARAM_END

DATA_START
DETECTOR   1
HV0  600
ADC  0  0  7324.49
ADC  0  1  4153.74
ADC  0  2  2841.91
ADC  0  3  4206.4
ADC  0  4  6645.54
ADC  0  5  1356.94
ADC  0  6  6334.04
ADC  0  7  5837.49
ADC  0  8  5318.14
ADC  0  9  7294.26
ADC  0  10  4929.92
ADC  0  11  4448.23
ADC  0  12  4609.70
ADC  0  13  4703.50
ADC  0  14  3037.60
ADC  0  15  4612.20

HV1  600
ADC  1  0  6346.73
ADC  1  1  5418.45
ADC  1  2  7616.23
ADC  1  3  6526.58
ADC  1  4 12803.26
ADC  1  5  3218.41
ADC  1  6  4430.96
ADC  1  7  3622.7
ADC  1  8  4142.92
ADC  1  9  4362.2
ADC  1  10  4677.07
ADC  1  11  4825.25
ADC  1  12  5323.60
ADC  1  13  5874.60
ADC  1  14  6088.20
ADC  1  15  3706.00

SCIFIHV     950
SCIF	1	2	0	10	308568
SCIF	1	2	0	11	286397
SCIF	1	2	0	12	289097
SCIF	1	2	0	13	189467
SCIF	1	2	0	14	137890
SCIF	1	2	0	15	275447
SCIF	1	2	0	16	288988
SCIF	1	2	0	17	298407
SCIF	1	2	0	18	190421
SCIF	1	2	0	19	282258
SCIF	1	2	0	20	318325
SCIF	1	2	0	21	174606
SCIF	1	2	0	22	267447
SCIF	1	2	0	23	265426
SCIF	1	2	0	24	351174
SCIF	1	2	0	25	156529
SCIF	1	2	0	26	156356
SCIF	1	2	0	27	297774
SCIF	1	2	0	28	295699
SCIF	1	2	0	29	289478
SCIF	1	2	0	30	255800
SCIF	1	2	0	31	265530
SCIF	1	2	0	32	303559
SCIF	1	2	0	33	129571
SCIF	1	2	0	34	264561
SCIF	1	2	0	35	243542
SCIF	1	2	0	36	296021
SCIF	1	2	0	37	244497
SCIF	1	2	0	38	239542
SCIF	1	2	0	39	114655
SCIF	1	2	1	0	97133
SCIF	1	2	1	1	158476
SCIF	1	2	1	2	208055
SCIF	1	2	1	3	286491
SCIF	1	2	1	4	178018
SCIF	1	2	1	5	328161
SCIF	1	2	1	6	200967
SCIF	1	2	1	7	270916
SCIF	1	2	1	8	294999
SCIF	1	2	1	9	235009
SCIF	1	2	1	10	262153
SCIF	1	2	1	11	278295
SCIF	1	2	1	12	255305
SCIF	1	2	1	13	187891
SCIF	1	2	1	14	141674
SCIF	1	2	1	15	342522
SCIF	1	2	1	16	248842
SCIF	1	2	1	17	350983
SCIF	1	2	1	18	213224
SCIF	1	2	1	19	257281
SCIF	1	2	1	20	260895
SCIF	1	2	1	21	136890
SCIF	1	2	1	22	317962
SCIF	1	2	1	23	269475
SCIF	1	2	1	24	236603
SCIF	1	2	1	25	220670
SCIF	1	2	1	26	146954
SCIF	1	2	1	27	235870
SCIF	1	2	1	28	230720
SCIF	1	2	1	29	314731
SCIF	1	2	1	30	241001
SCIF	1	2	1	31	389703
SCIF	1	2	1	32	274168
SCIF	1	2	1	33	140029
SCIF	1	2	1	34	257761
SCIF	1	2	1	35	231425
SCIF	1	2	1	36	307660
SCIF	1	2	1	37	249939
SCIF	1	2	1	38	195953
SCIF	1	2	1	39	142269
SCIF	1	3	0	0	349948
SCIF	1	3	0	1	465066
SCIF	1	3	0	2	450711
SCIF	1	3	0	3	523236
SCIF	1	3	0	4	571941
SCIF	1	3	0	5	455671
SCIF	1	3	0	6	496595
SCIF	1	3	0	7	378141
SCIF	1	3	0	8	662072
SCIF	1	3	0	9	691707
SCIF	1	3	0	10	540530
SCIF	1	3	0	11	621529
SCIF	1	3	0	12	574561
SCIF	1	3	0	13	682491
SCIF	1	3	0	14	582458
SCIF	1	3	0	15	475471
SCIF	1	3	0	16	590445
SCIF	1	3	0	17	617992
SCIF	1	3	0	18	496523
SCIF	1	3	0	19	611323
SCIF	1	3	0	20	533501
SCIF	1	3	0	21	281394
SCIF	1	3	0	22	553575
SCIF	1	3	0	23	456297
SCIF	1	3	0	24	519124
SCIF	1	3	0	25	634874
SCIF	1	3	0	26	549954
SCIF	1	3	0	27	627042
SCIF	1	3	0	28	259475
SCIF	1	3	0	29	358398
SCIF	1	3	0	30	672255
SCIF	1	3	0	31	477100
SCIF	1	3	0	32	422103
SCIF	1	3	0	33	486688
SCIF	1	3	0	34	623502
SCIF	1	3	0	35	675127
SCIF	1	3	0	36	587396
SCIF	1	3	0	37	465647
SCIF	1	3	0	38	660524
SCIF	1	3	0	39	395718
SCIF	1	3	1	0	211788
SCIF	1	3	1	1	215132
SCIF	1	3	1	2	190835
SCIF	1	3	1	3	274129
SCIF	1	3	1	4	277827
SCIF	1	3	1	5	230755
SCIF	1	3	1	6	180112
SCIF	1	3	1	7	324274
SCIF	1	3	1	8	311812
SCIF	1	3	1	9	356257
SCIF	1	3	1	10	369117
SCIF	1	3	1	11	358178
SCIF	1	3	1	12	303467
SCIF	1	3	1	13	270259
SCIF	1	3	1	14	284945
SCIF	1	3	1	15	311502
SCIF	1	3	1	16	381856
SCIF	1	3	1	17	327826
SCIF	1	3	1	18	391181
SCIF	1	3	1	19	362951
SCIF	1	3	1	20	336351
SCIF	1	3	1	21	357843
SCIF	1	3	1	22	311980
SCIF	1	3	1	23	311458
SCIF	1	3	1	24	450856
SCIF	1	3	1	25	391047
SCIF	1	3	1	26	277429
SCIF	1	3	1	27	341406
SCIF	1	3	1	28	337079
SCIF	1	3	1	29	407567
SCIF	1	3	1	30	346935
SCIF	1	3	1	31	219414
SCIF	1	3	1	32	328290
SCIF	1	3	1	33	341440
SCIF	1	3	1	34	407049
SCIF	1	3	1	35	311032
SCIF	1	3	1	36	332597
SCIF	1	3	1	37	353338
SCIF	1	3	1	38	294283
SCIF	1	3	1	39	188119

DATA_END
